,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
29394,33122,23.0,4.9,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.513622395054
29395,40171,38.0,4.9,Fog,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,51,20002.508012619965
29396,33932,27.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Urban,16,20002.509287001052
29397,845,22.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.498215231
29398,25389,37.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,38,20002.51106572896
29399,3395,39.0,5.0,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.518774909775
29400,11559,31.0,4.7,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.489126126053
29401,23147,27.0,4.1,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.513759352016
29402,3127,32.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,20,20002.489419970905
29403,15138,30.0,4.5,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,20002.517400705125
29404,40865,30.0,5.0,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,20002.50556220396
29405,41868,21.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.488474628273
29406,954,23.0,4.6,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,13,20002.488251646053
29407,16535,27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.514159887578
29408,3587,31.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,19,20002.520236319593
29409,3557,37.0,4.9,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.515576659665
29410,41739,30.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.498716925158
29411,28948,38.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.516059216512
29412,43481,33.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.518768151825
29413,26569,28.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.508012619965
29414,37939,24.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,20002.50894173106
29415,6743,22.0,4.9,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.51357150861
29416,11267,27.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.5113498545
29417,28481,35.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,44,20002.509286804154
29418,43491,29.0,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.49101833479
29419,9484,35.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,20002.49024625837
29420,16892,23.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,20002.520235868476
29421,13890,31.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,20002.498810337223
29422,40082,38.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.51875829336
29423,24405,34.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.48764792747
29424,18645,33.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.499133598754
29425,23042,39.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.51966375658
29426,43175,22.0,4.6,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,12,20002.505628495313
29427,8177,29.0,4.8,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.515665655133
29428,11620,22.0,5.0,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,23,20002.518858959378
29429,7857,38.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,20002.51878089719
29430,20805,37.0,4.7,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,12,20002.519710635897
29431,17485,25.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.498236276035
29432,35371,36.0,5.0,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,20002.514089667493
29433,8609,34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Urban,34,20002.517393110626
29434,8061,32.0,3.5,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,20002.49934644043
29435,36018,20.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.49869516323
29436,12601,28.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.50882607218
29437,28716,20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.50511043845
29438,33477,30.0,4.2,Cloudy,Low,2,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.49871673901
29439,32886,27.0,5.0,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.505894731334
29440,4598,23.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.49002477171
29441,2042,32.0,4.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,28,20002.51877245317
29442,6130,36.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,20002.520249373556
29443,31528,25.0,4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,27,20002.50891020396
29444,33085,20.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,15,20002.520231456303
29445,10566,36.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.508571516017
29446,38083,23.0,4.6,Stormy,Jam,1,Meal,scooter,,No,Metropolitian,16,20002.50511455738
29447,2064,35.0,4.1,Sunny,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,39,20002.48764792747
29448,14457,27.0,3.7,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,20002.51970018595
29449,13419,20.0,4.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.511096607577
29450,29661,28.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,11,20002.489428639023
29451,22990,22.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,20002.51154448817
29452,31169,26.0,4.6,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,16,20002.517378939167
29453,21387,,,,,3,Snack,bicycle,1.0,No,Metropolitian,38,20002.511671724104
29454,6523,23.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,20002.518809474357
29455,25957,25.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,25,20002.498157250087
29456,27433,27.0,4.8,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.505004931292
29457,38507,22.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,20002.497553988705
29458,14953,39.0,4.3,Cloudy,Jam,2,Meal,motorcycle,0.0,Yes,Metropolitian,44,20002.505851962243
29459,30859,25.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.51579549251
29460,5470,26.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,20002.52024593814
29461,22200,32.0,4.2,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.505512841708
29462,14336,22.0,4.6,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,12,20002.517566365113
29463,30936,38.0,4.1,Fog,High,1,Drinks,scooter,2.0,No,Metropolitian,33,20002.51968908384
29464,24014,,,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,19535.984063114516
29465,36931,39.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.51140515741
29466,27301,25.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.513443211963
29467,13180,36.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,23,20002.513966377628
29468,33171,21.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,22,20002.508679254173
29469,37679,,,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.518679857174
29470,27926,27.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Urban,28,20002.520234992477
29471,11422,33.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,20002.505075893136
29472,41791,31.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20002.486324473928
29473,6378,,,,,3,Drinks,scooter,1.0,No,Metropolitian,23,20002.518769121103
29474,18625,38.0,4.6,Cloudy,Medium,2,Meal,motorcycle,2.0,No,Urban,33,20002.49749668131
29475,19867,37.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.51375850558
29476,14744,20.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,20,20002.519729140517
29477,40561,22.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,15,20002.510921865294
29478,36307,32.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.50864140871
29479,6310,,,,,3,Meal,bicycle,0.0,No,,30,20002.488399362108
29480,9219,31.0,4.9,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,20002.513571569838
29481,38285,29.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.505742936475
29482,35362,29.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.51389891504
29483,44434,39.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,16,20002.51746205729
29484,39937,30.0,4.0,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,31,20002.49738598971
29485,31213,28.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.5055138727
29486,40856,39.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.520235878703
29487,14266,27.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,34,20002.490023128954
29488,15867,28.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,25,20002.508942472512
29489,21411,25.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,Urban,19,20002.52023586396
29490,45440,37.0,4.8,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,15,20002.515699293956
29491,21665,22.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,18117.545566883036
29492,1502,25.0,4.6,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,19,20002.517731715092
29493,27445,37.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,25,20002.51880581254
29494,26183,36.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.516074244595
29495,29777,34.0,4.6,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.519663780993
29496,43921,38.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,54,20002.50864140871
29497,30640,24.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51875823442
29498,678,31.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.513620181333
29499,16378,38.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Urban,17,20002.519663821015
29500,5851,20.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,20002.5059546882
29501,7194,26.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.489316709656
29502,16301,28.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.48912874326
29503,29841,21.0,4.9,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,20002.508297622517
29504,2939,31.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,20002.51593360947
29505,34618,39.0,4.4,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,45,20002.48931596113
29506,22906,34.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,,No,Metropolitian,31,20002.515958308857
29507,1070,,,,,3,Buffet,scooter,1.0,No,Metropolitian,29,20002.497548392697
29508,17929,22.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,20002.497389068354
29509,6784,23.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.508685292807
29510,14444,34.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,20002.508570785005
29511,10672,36.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.517479592658
29512,19156,20.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,15,20002.489129647896
29513,36160,21.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.48764792747
29514,40611,27.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,38,20002.505422295173
29515,27912,22.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.519669182562
29516,19790,34.0,4.5,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.51878087515
29517,21120,,,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,20002.505556585755
29518,21782,38.0,4.5,Sunny,Jam,1,Snack,scooter,1.0,No,,24,20002.49755432336
29519,28258,22.0,4.6,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.519669176814
29520,28362,39.0,3.6,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,39,20002.511350864854
29521,37661,25.0,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,20002.511898315828
29522,8720,36.0,4.9,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,10,20002.520241239534
29523,17106,20.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,30,20002.511543588123
29524,21560,36.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.511670992695
29525,43803,35.0,3.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,41,20002.498812704423
29526,19159,26.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,20002.514172224393
29527,39941,27.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,24,20002.508685292807
29528,12716,37.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,20002.49023793854
29529,24099,32.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,24,20002.49102002795
29530,5670,39.0,4.1,Sandstorms,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,39,20002.498157250087
29531,24518,,,,,3,Snack,scooter,1.0,No,Metropolitian,34,4285.843168283418
29532,8949,29.0,4.7,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,20002.48940636288
29533,21876,25.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,13,20002.513757361878
29534,44754,35.0,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,20002.510921865294
29535,31556,31.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,20002.518679857174
29536,26128,33.0,4.9,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,39,20002.505557434375
29537,42074,23.0,5.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.51740060744
29538,33342,24.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.489435769297
29539,24833,38.0,4.4,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,43,20002.488839290436
29540,11182,35.0,4.8,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,20002.519707681182
29541,37146,35.0,3.5,Sandstorms,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43,20002.511164677933
29542,25616,29.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.51607387599
29543,43140,26.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,18,20002.51970556184
29544,15123,26.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,20002.52023439922
29545,16698,26.0,4.5,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,23,20002.517393119142
29546,30761,27.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,27,20002.511670992695
29547,27765,21.0,4.7,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20002.488403964122
29548,44440,31.0,5.0,Sunny,Low,1,Buffet,scooter,,No,Metropolitian,14,20002.51396667379
29549,8695,20.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,20002.498656611962
29550,22738,38.0,4.0,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,42,20002.496957495794
29551,10514,29.0,4.7,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.520236345157
29552,10748,25.0,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.51968908384
29553,17232,39.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.51582258576
29554,35016,33.0,5.0,Fog,High,1,Snack,motorcycle,2.0,No,Metropolitian,38,20002.520246698172
29555,15958,26.0,4.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20,20002.5174795192
29556,38384,25.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,20002.49880964858
29557,31692,26.0,4.1,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.52023500592
29558,44394,15.0,1.0,,,3,Drinks,scooter,0.0,No,Metropolitian,34,20002.510921865294
29559,22486,38.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51747939419
29560,39818,28.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.50960186357
29561,24502,35.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,20,20002.520236317836
29562,28513,32.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,20002.511349895478
29563,30828,25.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.505744169284
29564,27307,33.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,16,20002.508012619965
29565,21939,39.0,4.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.498495879194
29566,14390,27.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,20002.518724426835
29567,33765,22.0,4.7,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,10,20002.517485796245
29568,12926,30.0,4.1,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,20002.49755170163
29569,25752,34.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,20002.51113960035
29570,29416,38.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Urban,34,20002.519707663698
29571,20756,27.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,20002.511897818313
29572,19881,26.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.515837593208
29573,17794,20.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.519710507688
29574,8032,26.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.51189756872
29575,1407,27.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.506281525788
29576,28690,27.0,4.9,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.508984139193
29577,43705,34.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,Yes,Urban,49,20002.520251332055
29578,14021,20.0,4.7,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,20002.508981689258
29579,14254,31.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,46,20002.50899085779
29580,18196,24.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51970556749
29581,31351,20.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.511633488255
29582,33461,,,,,3,Drinks,scooter,1.0,No,Metropolitian,20,18846.3066656542
29583,10725,34.0,4.9,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,23,20002.518910040184
29584,21395,34.0,4.6,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,19,20002.520235003423
29585,3443,30.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,20002.49756402066
29586,9174,22.0,4.6,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.508644127447
29587,42516,30.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,20002.508929915573
29588,4175,27.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,20002.489414767122
29589,13844,22.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,,14,20002.518859390442
29590,41961,28.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.51382109967
29591,13382,21.0,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,20,20002.520241295624
29592,26424,35.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.511436469656
29593,16645,39.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,16,20002.517567316314
29594,11529,22.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,11,20002.52023587767
29595,15979,34.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.513571374035
29596,38265,21.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.518817185603
29597,36643,35.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,20002.520231456303
29598,20400,34.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,21,20002.508012619965
29599,3626,37.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Urban,19,20002.520241835857
29600,37879,34.0,4.8,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,20,20002.519649606602
29601,14157,37.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.52023439922
29602,36323,20.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.498717092156
29603,10386,34.0,4.7,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,11,20002.513947514624
29604,30270,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.513618352663
29605,42432,30.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,20002.51375850558
29606,19751,29.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.517379128563
29607,3516,31.0,4.5,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.505892183868
29608,35294,28.0,4.8,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,14,20002.515576659665
29609,15032,24.0,4.6,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,29,20002.518739646013
29610,44455,34.0,4.7,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.51736918636
29611,1168,35.0,4.1,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,20002.49822338387
29612,20528,32.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,52,20002.511897235407
29613,24660,27.0,5.0,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51877347842
29614,3149,27.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,23,20002.513757871166
29615,17264,23.0,4.8,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.517379114433
29616,23956,36.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,20002.51569941572
29617,19122,30.0,4.7,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.508649025076
29618,13439,30.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.519667195436
29619,34235,30.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.51579464729
29620,8154,25.0,4.8,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,26,20002.513757478955
29621,42169,22.0,4.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,,27,20002.511802047975
29622,13833,26.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,16,20002.520235897508
29623,28902,25.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.513443211963
29624,29992,27.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,20002.513618891924
29625,4137,25.0,4.8,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.505517789574
29626,19423,34.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.517378920573
29627,4150,30.0,4.3,Fog,Jam,2,Snack,motorcycle,3.0,No,Urban,49,20002.488491035012
29628,14017,31.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51871181199
29629,6571,32.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.498496243068
29630,28408,37.0,4.8,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,20002.505561124435
29631,15366,24.0,4.6,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.48632211421
29632,23851,28.0,3.1,Sunny,Low,2,Meal,scooter,0.0,No,Urban,35,20002.505114026353
29633,42230,,,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.489441703987
29634,15155,37.0,4.7,Stormy,High,0,Meal,motorcycle,2.0,No,Urban,49,20002.520236330143
29635,13779,22.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,20,20002.520246675424
29636,33635,39.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,54,20002.496957495794
29637,27043,33.0,4.9,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.48764792747
29638,15761,26.0,4.7,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.518793630912
29639,42171,37.0,4.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.515939833058
